comparison_type,method,model_name,display_name,selection_group,sample_id_a,sample_id_b,row_index_a,row_index_b,true_class_name_a,true_class_name_b,top_k_overlap,jaccard_similarity,rank_correlation,signed_cosine_similarity,abs_cosine_similarity
within_selection_group,SHAP,mlp,MLP,sira_predicted_as_dermason,7568,7604,1414,217,SIRA,SIRA,0.0,0.0,-0.8620689655172413,0.0,0.0
within_selection_group,SHAP,mlp,MLP,sira_predicted_as_dermason,7568,7683,1414,2179,SIRA,SIRA,0.6,0.42857142857142855,-0.1090909090909091,0.5556185373391357,0.5556185373391357
within_selection_group,SHAP,mlp,MLP,sira_predicted_as_dermason,7568,7761,1414,21,SIRA,SIRA,0.2,0.1111111111111111,-0.2545454545454546,0.3760988805325302,0.3760988805325302
within_selection_group,SHAP,mlp,MLP,sira_predicted_as_dermason,7604,7683,217,2179,SIRA,SIRA,0.2,0.1111111111111111,-0.37272727272727274,0.3209889148913314,0.3209889148913314
within_selection_group,SHAP,mlp,MLP,sira_predicted_as_dermason,7604,7761,217,21,SIRA,SIRA,0.6,0.42857142857142855,-0.32727272727272727,0.5292509368595928,0.5292509368595928
within_selection_group,SHAP,mlp,MLP,sira_predicted_as_dermason,7683,7761,2179,21,SIRA,SIRA,0.4,0.25,0.25,0.5632531289371139,0.5632531289371139
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2573,2590,192,960,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,0.4,0.859575315836749,0.859575315836749
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2573,2591,192,66,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,0.2727272727272727,0.8033121892095321,0.8033121892095321
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2573,2790,192,126,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,0.5636363636363636,0.8709788257411424,0.8709788257411424
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2573,2883,192,553,BARBUNYA,BARBUNYA,0.4,0.25,0.15000000000000002,0.7494803124675677,0.7494803124675677
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2573,3330,192,895,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.3714285714285715,0.8747102714562703,0.8747102714562703
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2590,2591,960,66,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.8285714285714287,0.9216186313532196,0.9216186313532196
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2590,2790,960,126,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.2571428571428572,0.8228707015972863,0.8228707015972863
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2590,2883,960,553,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.7714285714285715,0.9021224179988837,0.9021224179988837
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2590,3330,960,895,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.942857142857143,0.9551793848702741,0.9551793848702741
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2591,2790,66,126,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.4285714285714286,0.8702887629714947,0.8702887629714947
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2591,2883,66,553,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.942857142857143,0.9398155400867098,0.9398155400867098
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2591,3330,66,895,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.8285714285714287,0.9156745189559757,0.9156745189559757
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2790,2883,126,553,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,0.3714285714285715,0.8378769361652765,0.8378769361652765
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2790,3330,126,895,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,0.3090909090909091,0.7774325863615852,0.7774325863615852
within_selection_group,LIME,logistic_regression,Logistic Regression,barbunya_predicted_as_cali,2883,3330,553,895,BARBUNYA,BARBUNYA,0.6,0.42857142857142855,0.6909090909090909,0.8588908002930193,0.8588908002930193
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_bombay,3450,3869,1567,806,BOMBAY,BOMBAY,0.8,0.6666666666666666,0.8857142857142858,0.9400979838206545,0.9400979838206545
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,10554,11193,1099,2097,DERMASON,DERMASON,0.8,0.6666666666666666,0.5428571428571429,0.9404157865058157,0.9404157865058157
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,10554,11538,1099,2056,DERMASON,DERMASON,1.0,1.0,0.7,0.9962648080393499,0.9962648080393499
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,10554,11678,1099,1622,DERMASON,DERMASON,1.0,1.0,0.3,0.9932221193496054,0.9932221193496054
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,10554,12185,1099,322,DERMASON,DERMASON,0.8,0.6666666666666666,0.48571428571428577,0.919672382826247,0.919672382826247
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,10554,12237,1099,1552,DERMASON,DERMASON,1.0,1.0,0.7,0.99701762680791,0.99701762680791
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,10554,12383,1099,386,DERMASON,DERMASON,0.6,0.42857142857142855,0.09090909090909091,0.4629783218170474,0.4629783218170474
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,10554,12838,1099,2412,DERMASON,DERMASON,0.8,0.6666666666666666,-0.48571428571428577,0.5037855239541609,0.5037855239541609
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11193,11538,2097,2056,DERMASON,DERMASON,0.8,0.6666666666666666,0.4285714285714286,0.9249958634641439,0.9249958634641439
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11193,11678,2097,1622,DERMASON,DERMASON,0.8,0.6666666666666666,0.2571428571428572,0.9158920628391062,0.9158920628391062
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11193,12185,2097,322,DERMASON,DERMASON,0.8,0.6666666666666666,0.5428571428571429,0.956110118399966,0.956110118399966
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11193,12237,2097,1552,DERMASON,DERMASON,0.8,0.6666666666666666,0.4285714285714286,0.9319434515195034,0.9319434515195034
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11193,12383,2097,386,DERMASON,DERMASON,0.6,0.42857142857142855,-0.32727272727272727,0.31637397433904785,0.31637397433904785
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11193,12838,2097,2412,DERMASON,DERMASON,0.6,0.42857142857142855,-0.18181818181818182,0.3628873222974694,0.3628873222974694
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11538,11678,2056,1622,DERMASON,DERMASON,1.0,1.0,0.7,0.9951314649893933,0.9951314649893933
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11538,12185,2056,322,DERMASON,DERMASON,0.8,0.6666666666666666,0.08571428571428573,0.91243282617524,0.91243282617524
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11538,12237,2056,1552,DERMASON,DERMASON,1.0,1.0,0.9999999999999999,0.9944195077745355,0.9944195077745355
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11538,12383,2056,386,DERMASON,DERMASON,0.6,0.42857142857142855,0.2,0.4550935033142145,0.4550935033142145
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11538,12838,2056,2412,DERMASON,DERMASON,0.8,0.6666666666666666,-0.08571428571428573,0.4809362001467195,0.4809362001467195
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11678,12185,1622,322,DERMASON,DERMASON,0.8,0.6666666666666666,0.14285714285714288,0.8996567262990277,0.8996567262990277
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11678,12237,1622,1552,DERMASON,DERMASON,1.0,1.0,0.7,0.9977065900241928,0.9977065900241928
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11678,12383,1622,386,DERMASON,DERMASON,0.6,0.42857142857142855,-0.09090909090909091,0.46890875272956944,0.46890875272956944
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,11678,12838,1622,2412,DERMASON,DERMASON,0.8,0.6666666666666666,-0.08571428571428573,0.5323980308319264,0.5323980308319264
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,12185,12237,322,1552,DERMASON,DERMASON,0.8,0.6666666666666666,0.08571428571428573,0.9079814935324318,0.9079814935324318
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,12185,12383,322,386,DERMASON,DERMASON,0.4,0.25,-0.5,0.1784366893319858,0.1784366893319858
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,12185,12838,322,2412,DERMASON,DERMASON,0.6,0.42857142857142855,-0.6,0.2599136213469146,0.2599136213469146
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,12237,12383,1552,386,DERMASON,DERMASON,0.6,0.42857142857142855,0.2,0.4786986874051214,0.4786986874051214
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,12237,12838,1552,2412,DERMASON,DERMASON,0.8,0.6666666666666666,-0.08571428571428573,0.5411120055781281,0.5411120055781281
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_dermason,12383,12838,386,2412,DERMASON,DERMASON,0.6,0.42857142857142855,0.4,0.7344097048893368,0.7344097048893368
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,7636,8943,2067,362,SIRA,SIRA,0.4,0.25,-0.7000000000000001,-0.07008223951493735,0.2153518558086031
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,7636,9111,2067,186,SIRA,SIRA,0.2,0.1111111111111111,-0.4909090909090909,-0.15701184253151296,0.15701184253151296
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,7636,9316,2067,462,SIRA,SIRA,0.4,0.25,-0.275,-0.3017262260759848,0.3017262260759848
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,7636,9463,2067,1293,SIRA,SIRA,0.4,0.25,-0.30000000000000004,0.06301713216859693,0.3150790671985854
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,7636,9919,2067,1094,SIRA,SIRA,0.2,0.1111111111111111,-0.7272727272727273,-0.11832582766696222,0.11832582766696222
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,7636,9967,2067,1890,SIRA,SIRA,0.0,0.0,-0.8620689655172413,0.0,0.0
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,8943,9111,362,186,SIRA,SIRA,0.6,0.42857142857142855,0.07272727272727272,0.739877573345822,0.739877573345822
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,8943,9316,362,462,SIRA,SIRA,0.6,0.42857142857142855,0.5636363636363636,0.8659986844914177,0.8659986844914177
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,8943,9463,362,1293,SIRA,SIRA,0.6,0.42857142857142855,-0.07272727272727272,0.6639844468758993,0.6639844468758993
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,8943,9919,362,1094,SIRA,SIRA,0.6,0.42857142857142855,0.2181818181818182,0.8111467042762801,0.8111467042762801
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,8943,9967,362,1890,SIRA,SIRA,0.2,0.1111111111111111,-0.2545454545454546,0.5306112951478039,0.5306112951478039
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,9111,9316,186,462,SIRA,SIRA,0.6,0.42857142857142855,0.2,0.7799796548117834,0.7799796548117834
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,9111,9463,186,1293,SIRA,SIRA,0.6,0.42857142857142855,0.5636363636363636,0.8399724514563641,0.8399724514563641
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,9111,9919,186,1094,SIRA,SIRA,0.8,0.6666666666666666,0.5428571428571429,0.9213695557878206,0.9213695557878206
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,9111,9967,186,1890,SIRA,SIRA,0.6,0.42857142857142855,0.4909090909090909,0.8405763192719726,0.8405763192719726
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,9316,9463,462,1293,SIRA,SIRA,0.6,0.42857142857142855,0.14545454545454545,0.5447088008481092,0.7481235495710608
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,9316,9919,462,1094,SIRA,SIRA,0.6,0.42857142857142855,0.2727272727272727,0.8395927460640347,0.8395927460640347
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,9316,9967,462,1890,SIRA,SIRA,0.4,0.25,-0.25,0.6244356144561588,0.6244356144561588
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,9463,9919,1293,1094,SIRA,SIRA,0.6,0.42857142857142855,0.38181818181818183,0.8079030909966045,0.8079030909966045
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,9463,9967,1293,1890,SIRA,SIRA,0.4,0.25,0.15000000000000002,0.7140208511095903,0.7140208511095903
within_selection_group,LIME,logistic_regression,Logistic Regression,correct_sira,9919,9967,1094,1890,SIRA,SIRA,0.4,0.25,0.15000000000000002,0.7384180615078876,0.7384180615078876
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,12877,13136,2335,1480,DERMASON,DERMASON,0.4,0.25,-0.375,0.1891764385681168,0.1891764385681168
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,12877,13322,2335,1696,DERMASON,DERMASON,0.6,0.42857142857142855,-0.5272727272727272,0.5445960305342686,0.5445960305342686
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,12877,13372,2335,2326,DERMASON,DERMASON,0.8,0.6666666666666666,0.028571428571428574,0.5713448871512213,0.5713448871512213
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,12877,13381,2335,1676,DERMASON,DERMASON,0.6,0.42857142857142855,0.32727272727272727,0.14211456201313807,0.7527025011656127
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,12877,13395,2335,1719,DERMASON,DERMASON,0.4,0.25,-0.525,0.32636387541773826,0.32636387541773826
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,12877,13448,2335,2291,DERMASON,DERMASON,0.4,0.25,-0.35000000000000003,0.4680090941030618,0.4680090941030618
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,12877,13457,2335,2148,DERMASON,DERMASON,0.6,0.42857142857142855,-0.3090909090909091,0.6006052244414228,0.6006052244414228
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,12877,13499,2335,182,DERMASON,DERMASON,0.8,0.6666666666666666,0.08571428571428573,0.4470210838619105,0.811707800156284
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,12877,13514,2335,54,DERMASON,DERMASON,0.6,0.42857142857142855,-0.12727272727272726,0.614783431183805,0.614783431183805
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13136,13322,1480,1696,DERMASON,DERMASON,0.6,0.42857142857142855,-0.8909090909090909,0.22548695381078301,0.22548695381078301
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13136,13372,1480,2326,DERMASON,DERMASON,0.6,0.42857142857142855,0.32727272727272727,-0.5788707552526045,0.867443309443876
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13136,13381,1480,1676,DERMASON,DERMASON,0.4,0.25,-0.75,0.1380179697610849,0.1380179697610849
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13136,13395,1480,1719,DERMASON,DERMASON,0.2,0.1111111111111111,-0.6727272727272727,0.07774526853894491,0.07774526853894491
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13136,13448,1480,2291,DERMASON,DERMASON,0.4,0.25,-0.4,0.18321085604078433,0.18321085604078433
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13136,13457,1480,2148,DERMASON,DERMASON,0.4,0.25,-0.55,0.19188278075673465,0.19188278075673465
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13136,13499,1480,182,DERMASON,DERMASON,0.4,0.25,-0.17500000000000002,0.23385382675803806,0.23385382675803806
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13136,13514,1480,54,DERMASON,DERMASON,0.6,0.42857142857142855,-0.23636363636363636,0.27379404092111626,0.27379404092111626
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13322,13372,1696,2326,DERMASON,DERMASON,0.6,0.42857142857142855,-0.5818181818181818,0.40748991910718213,0.40748991910718213
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13322,13381,1696,1676,DERMASON,DERMASON,0.6,0.42857142857142855,0.16363636363636364,0.6667859672392016,0.6667859672392016
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13322,13395,1696,1719,DERMASON,DERMASON,0.6,0.42857142857142855,-0.3090909090909091,0.4688322453657089,0.4688322453657089
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13322,13448,1696,2291,DERMASON,DERMASON,0.6,0.42857142857142855,-0.14545454545454545,0.6091035304485666,0.6091035304485666
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13322,13457,1696,2148,DERMASON,DERMASON,0.8,0.6666666666666666,0.08571428571428573,0.7815152028771014,0.7815152028771014
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13322,13499,1696,182,DERMASON,DERMASON,0.8,0.6666666666666666,0.2,0.8201466985046522,0.8201466985046522
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13322,13514,1696,54,DERMASON,DERMASON,0.6,0.42857142857142855,0.14545454545454545,0.6429561534389764,0.6429561534389764
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13372,13381,2326,1676,DERMASON,DERMASON,0.6,0.42857142857142855,-0.07272727272727272,0.17371967968228888,0.4821926242982006
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13372,13395,2326,1719,DERMASON,DERMASON,0.4,0.25,-0.525,0.23877892498942316,0.23877892498942316
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13372,13448,2326,2291,DERMASON,DERMASON,0.4,0.25,-0.35000000000000003,0.34220999402895225,0.34220999402895225
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13372,13457,2326,2148,DERMASON,DERMASON,0.6,0.42857142857142855,-0.36363636363636365,0.4464834407131798,0.4464834407131798
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13372,13499,2326,182,DERMASON,DERMASON,0.8,0.6666666666666666,-0.2571428571428572,0.37983014659451236,0.5640722156301091
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13372,13514,2326,54,DERMASON,DERMASON,0.6,0.42857142857142855,-0.2181818181818182,0.4582195012782008,0.4582195012782008
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13381,13395,1676,1719,DERMASON,DERMASON,0.6,0.42857142857142855,-0.5454545454545454,0.45588209597739726,0.45588209597739726
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13381,13448,1676,2291,DERMASON,DERMASON,0.8,0.6666666666666666,-0.5428571428571429,0.7037429899785577,0.7037429899785577
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13381,13457,1676,2148,DERMASON,DERMASON,0.6,0.42857142857142855,-0.09090909090909091,0.6685589040371515,0.6685589040371515
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13381,13499,1676,182,DERMASON,DERMASON,0.8,0.6666666666666666,-0.2,0.7984275662722978,0.7984275662722978
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13381,13514,1676,54,DERMASON,DERMASON,0.6,0.42857142857142855,0.03636363636363636,0.6719728119526497,0.6719728119526497
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13395,13448,1719,2291,DERMASON,DERMASON,0.8,0.6666666666666666,-0.08571428571428573,0.6261421542179814,0.6261421542179814
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13395,13457,1719,2148,DERMASON,DERMASON,0.8,0.6666666666666666,0.08571428571428573,0.644516771551462,0.644516771551462
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13395,13499,1719,182,DERMASON,DERMASON,0.6,0.42857142857142855,-0.23636363636363636,0.47779836658421615,0.47779836658421615
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13395,13514,1719,54,DERMASON,DERMASON,0.6,0.42857142857142855,-0.14545454545454545,0.15746295630097673,0.6339771869971889
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13448,13457,2291,2148,DERMASON,DERMASON,0.8,0.6666666666666666,0.6571428571428573,0.8846186737770177,0.8846186737770177
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13448,13499,2291,182,DERMASON,DERMASON,0.6,0.42857142857142855,-0.07272727272727272,0.6458343257544275,0.6458343257544275
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13448,13514,2291,54,DERMASON,DERMASON,0.6,0.42857142857142855,0.36363636363636365,0.7149580447831262,0.7149580447831262
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13457,13499,2148,182,DERMASON,DERMASON,0.8,0.6666666666666666,0.2,0.8364727747181363,0.8364727747181363
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13457,13514,2148,54,DERMASON,DERMASON,0.6,0.42857142857142855,0.2181818181818182,0.7001720937314133,0.7001720937314133
within_selection_group,LIME,logistic_regression,Logistic Regression,dermason_predicted_as_sira,13499,13514,182,54,DERMASON,DERMASON,0.6,0.42857142857142855,0.32727272727272727,0.7137792683765571,0.7137792683765571
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7426,7434,942,693,SIRA,SIRA,0.6,0.42857142857142855,0.6545454545454545,0.9445736358184342,0.9445736358184342
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7426,7526,942,1439,SIRA,SIRA,0.6,0.42857142857142855,0.32727272727272727,0.9308212835092359,0.9308212835092359
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7426,7568,942,1414,SIRA,SIRA,0.2,0.1111111111111111,-0.8636363636363635,0.06364401785700088,0.06364401785700088
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7426,7604,942,217,SIRA,SIRA,0.6,0.42857142857142855,-0.8363636363636363,0.22779302606587878,0.22779302606587878
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7426,7683,942,2179,SIRA,SIRA,0.6,0.42857142857142855,-0.6181818181818182,0.25078557449833994,0.25078557449833994
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7426,7761,942,21,SIRA,SIRA,0.4,0.25,-0.05,-0.5917145972072585,0.7443533682174668
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7434,7526,693,1439,SIRA,SIRA,0.8,0.6666666666666666,0.7142857142857143,0.9788303649663125,0.9788303649663125
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7434,7568,693,1414,SIRA,SIRA,0.4,0.25,-0.55,0.1403790675259345,0.1403790675259345
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7434,7604,693,217,SIRA,SIRA,0.4,0.25,-0.45,0.1774501363182289,0.1774501363182289
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7434,7683,693,2179,SIRA,SIRA,0.4,0.25,-0.65,0.1363141595046141,0.1363141595046141
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7434,7761,693,21,SIRA,SIRA,0.4,0.25,0.025,-0.6306951747007721,0.771177449044794
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7526,7568,1439,1414,SIRA,SIRA,0.2,0.1111111111111111,-0.4909090909090909,0.09567109202095703,0.09567109202095703
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7526,7604,1439,217,SIRA,SIRA,0.2,0.1111111111111111,-0.5727272727272728,0.09167012339736762,0.09167012339736762
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7526,7683,1439,2179,SIRA,SIRA,0.2,0.1111111111111111,-0.8636363636363635,0.04749287083138931,0.04749287083138931
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7526,7761,1439,21,SIRA,SIRA,0.4,0.25,0.025,-0.6395527518874634,0.7646914381658871
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7568,7604,1414,217,SIRA,SIRA,0.6,0.42857142857142855,-0.14545454545454545,0.23062376369875137,0.6008377212009562
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7568,7683,1414,2179,SIRA,SIRA,0.4,0.25,-0.30000000000000004,0.4373167422663413,0.4373167422663413
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7568,7761,1414,21,SIRA,SIRA,0.2,0.1111111111111111,-0.8636363636363635,0.10008752035401809,0.10008752035401809
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7604,7683,217,2179,SIRA,SIRA,0.6,0.42857142857142855,0.07272727272727272,0.6531826142653412,0.6531826142653412
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7604,7761,217,21,SIRA,SIRA,0.4,0.25,-0.7000000000000001,0.016981399225013228,0.25623434499419007
within_selection_group,LIME,logistic_regression,Logistic Regression,sira_predicted_as_dermason,7683,7761,2179,21,SIRA,SIRA,0.0,0.0,-0.8620689655172413,0.0,0.0
within_selection_group,LIME,decision_tree,Decision Tree,barbunya_predicted_as_cali,2573,2590,192,960,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,-0.48571428571428577,0.43165416605890494,0.6778327055862333
within_selection_group,LIME,decision_tree,Decision Tree,barbunya_predicted_as_cali,2573,2591,192,66,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,-0.2,0.46099755383435065,0.6363942439688721
within_selection_group,LIME,decision_tree,Decision Tree,barbunya_predicted_as_cali,2573,2790,192,126,BARBUNYA,BARBUNYA,0.4,0.25,-0.275,0.47533138976293987,0.47533138976293987
within_selection_group,LIME,decision_tree,Decision Tree,barbunya_predicted_as_cali,2573,2883,192,553,BARBUNYA,BARBUNYA,0.8,0.6666666666666666,-0.2,0.5141332506537113,0.6522184635666893
within_selection_group,LIME,decision_tree,Decision Tree,barbunya_predicted_as_cali,2573,3330,192,895,BARBUNYA,BARBUNYA,0.4,0.25,-0.25,0.5202761172110397,0.5202761172110397
